LOC109621113 lcl|NC_047559.1_prot_XP_034319074.1_1
LOC105345289 lcl|NC_047564.1_prot_XP_011451696.2_32315
LOC105345289 lcl|NC_047564.1_prot_XP_011451693.2_32316
LOC105345289 lcl|NC_047564.1_prot_XP_011451695.2_32317
LOC105345285 lcl|NC_047564.1_prot_XP_011451687.2_32318
LOC105345285 lcl|NC_047564.1_prot_XP_011451689.2_32319
LOC105345286 lcl|NC_047564.1_prot_XP_011451690.2_32320
LOC105345287 lcl|NC_047564.1_prot_XP_011451691.2_32321
LOC105345284 lcl|NC_047564.1_prot_XP_011451686.2_32322
LOC105327151 lcl|NC_047564.1_prot_XP_011425764.1_32323
LOC105327152 lcl|NC_047564.1_prot_XP_011425766.1_32324
LOC105327152 lcl|NC_047564.1_prot_XP_011425767.1_32325
LOC105327153 lcl|NC_047564.1_prot_XP_034337631.1_32326
LOC105327154 lcl|NC_047564.1_prot_XP_011425769.1_32327
LOC105327155 lcl|NC_047564.1_prot_XP_034337632.1_32328
LOC105327155 lcl|NC_047564.1_prot_XP_034337633.1_32329
LOC105327156 lcl|NC_047564.1_prot_XP_011425771.2_32330
LOC105327156 lcl|NC_047564.1_prot_XP_019922320.2_32331
LOC105327157 lcl|NC_047564.1_prot_XP_011425772.2_32332
LOC105327158 lcl|NC_047564.1_prot_XP_011425774.1_32333
LOC105327159 lcl|NC_047564.1_prot_XP_011425775.1_32334
LOC105327161 lcl|NC_047564.1_prot_XP_011425778.2_32335
LOC105327160 lcl|NC_047564.1_prot_XP_011425776.2_32336
LOC105327160 lcl|NC_047564.1_prot_XP_011425777.2_32337
LOC105327162 lcl|NC_047564.1_prot_XP_011425779.1_32338
LOC105327162 lcl|NC_047564.1_prot_XP_034337635.1_32339
LOC105327162 lcl|NC_047564.1_prot_XP_011425780.1_32340
LOC117692770 lcl|NC_047564.1_prot_XP_034337636.1_32341
LOC105327163 lcl|NC_047564.1_prot_XP_034337638.1_32342
LOC105327163 lcl|NC_047564.1_prot_XP_034337639.1_32343
LOC105327163 lcl|NC_047564.1_prot_XP_034337640.1_32344
LOC105327165 lcl|NC_047564.1_prot_XP_011425783.1_32345
LOC105327166 lcl|NC_047564.1_prot_XP_019922317.2_32346
LOC105340830 lcl|NC_047564.1_prot_XP_011445355.1_32347
LOC105340821 lcl|NC_047564.1_prot_XP_034337641.1_32348
LOC105324245 lcl|NC_047564.1_prot_XP_034337642.1_32349
LOC105340803 lcl|NC_047564.1_prot_XP_011445326.2_32350
LOC105340793 lcl|NC_047564.1_prot_XP_011445317.1_32351
LOC105340761 lcl|NC_047564.1_prot_XP_011445270.2_32352
LOC105340771 lcl|NC_047564.1_prot_XP_034337644.1_32353
LOC105340771 lcl|NC_047564.1_prot_XP_011445280.2_32354
LOC105340771 lcl|NC_047564.1_prot_XP_019927890.2_32355
LOC105340771 lcl|NC_047564.1_prot_XP_011445305.2_32356
LOC105340725 lcl|NC_047564.1_prot_XP_011445208.2_32357
LOC105340725 lcl|NC_047564.1_prot_XP_034337646.1_32358
LOC105340725 lcl|NC_047564.1_prot_XP_011445202.2_32359
LOC105340725 lcl|NC_047564.1_prot_XP_034337648.1_32360
LOC105340725 lcl|NC_047564.1_prot_XP_034337649.1_32361
LOC105340725 lcl|NC_047564.1_prot_XP_034337647.1_32362
LOC105340725 lcl|NC_047564.1_prot_XP_034337645.1_32363
LOC105340725 lcl|NC_047564.1_prot_XP_034337650.1_32364
LOC105340725 lcl|NC_047564.1_prot_XP_034337651.1_32365
LOC105340725 lcl|NC_047564.1_prot_XP_034337652.1_32366
LOC105340714 lcl|NC_047564.1_prot_XP_011445194.2_32367
LOC105340704 lcl|NC_047564.1_prot_XP_011445184.1_32368
LOC105340693 lcl|NC_047564.1_prot_XP_011445174.2_32369
LOC105340682 lcl|NC_047564.1_prot_XP_011445163.2_32370
LOC105340661 lcl|NC_047564.1_prot_XP_011445146.2_32371
LOC117692774 lcl|NC_047564.1_prot_XP_034337653.1_32372
LOC105324996 lcl|NC_047564.1_prot_XP_034337656.1_32373
LOC105324996 lcl|NC_047564.1_prot_XP_034337655.1_32374
LOC117692775 lcl|NC_047564.1_prot_XP_034337658.1_32375
LOC105324996 lcl|NC_047564.1_prot_XP_034337657.1_32376
LOC105346242 lcl|NC_047564.1_prot_XP_034337654.1_32377
LOC105345451 lcl|NC_047564.1_prot_XP_011452277.2_32378
LOC105344629 lcl|NC_047564.1_prot_XP_034337667.1_32379
LOC105317106 lcl|NC_047564.1_prot_XP_011411944.2_32380
LOC105317106 lcl|NC_047564.1_prot_XP_034337662.1_32381
LOC105317106 lcl|NC_047564.1_prot_XP_034337663.1_32382
LOC105317106 lcl|NC_047564.1_prot_XP_034337664.1_32383
LOC105317106 lcl|NC_047564.1_prot_XP_034337665.1_32384
LOC105339884 lcl|NC_047564.1_prot_XP_034337659.1_32385
LOC105339884 lcl|NC_047564.1_prot_XP_034337660.1_32386
LOC105339885 lcl|NC_047564.1_prot_XP_011443963.2_32387
LOC105339886 lcl|NC_047564.1_prot_XP_011443965.2_32388
LOC105339886 lcl|NC_047564.1_prot_XP_019927634.2_32389
LOC109618931 lcl|NC_047564.1_prot_XP_019923374.2_32390
LOC105329720 lcl|NC_047564.1_prot_XP_011429380.2_32391
LOC105329719 lcl|NC_047564.1_prot_XP_019923396.2_32392
LOC105329719 lcl|NC_047564.1_prot_XP_034337668.1_32393
LOC105331579 lcl|NC_047564.1_prot_XP_011432141.2_32394
LOC105331579 lcl|NC_047564.1_prot_XP_011432142.2_32395
LOC105331579 lcl|NC_047564.1_prot_XP_019924206.2_32396
LOC105331581 lcl|NC_047564.1_prot_XP_034337670.1_32397
LOC105325419 lcl|NC_047564.1_prot_XP_034337671.1_32398
LOC105325377 lcl|NC_047564.1_prot_XP_034337674.1_32399
LOC105325377 lcl|NC_047564.1_prot_XP_011423203.2_32400
LOC105325377 lcl|NC_047564.1_prot_XP_034337672.1_32401
LOC105325377 lcl|NC_047564.1_prot_XP_034337673.1_32402
LOC105325365 lcl|NC_047564.1_prot_XP_011423192.2_32403
LOC105325359 lcl|NC_047564.1_prot_XP_011423182.2_32404
LOC105325414 lcl|NC_047564.1_prot_XP_034338586.1_32405
LOC117692976 lcl|NC_047564.1_prot_XP_034338588.1_32406
LOC105325408 lcl|NC_047564.1_prot_XP_034338589.1_32407
LOC105325338 lcl|NC_047564.1_prot_XP_034338587.1_32408
LOC105325338 lcl|NC_047564.1_prot_XP_011423159.2_32409
LOC105325326 lcl|NC_047564.1_prot_XP_011423149.2_32410
LOC105325326 lcl|NC_047564.1_prot_XP_034338590.1_32411
LOC117692415 lcl|NC_047564.1_prot_XP_034336059.1_32412
LOC105325315 lcl|NC_047564.1_prot_XP_011423138.2_32413
LOC105325300 lcl|NC_047564.1_prot_XP_011423121.2_32414
LOC105325300 lcl|NC_047564.1_prot_XP_011423128.2_32415
LOC105325263 lcl|NC_047564.1_prot_XP_011423075.2_32416
LOC105325263 lcl|NC_047564.1_prot_XP_011423066.2_32417
LOC105325263 lcl|NC_047564.1_prot_XP_019921358.2_32418
LOC105325263 lcl|NC_047564.1_prot_XP_034338592.1_32419
LOC105325263 lcl|NC_047564.1_prot_XP_011423092.2_32420
LOC105325263 lcl|NC_047564.1_prot_XP_011423083.2_32421
LOC105325263 lcl|NC_047564.1_prot_XP_011423100.2_32422
LOC105325255 lcl|NC_047564.1_prot_XP_011423033.2_32423
LOC105325398 lcl|NC_047564.1_prot_XP_011423242.2_32424
LOC105325398 lcl|NC_047564.1_prot_XP_034338594.1_32425
LOC105325239 lcl|NC_047564.1_prot_XP_011423017.2_32426
LOC105325239 lcl|NC_047564.1_prot_XP_011423022.2_32427
LOC105325239 lcl|NC_047564.1_prot_XP_034338595.1_32428
LOC105325230 lcl|NC_047564.1_prot_XP_019921344.2_32429
LOC105325230 lcl|NC_047564.1_prot_XP_011423005.2_32430
LOC105325209 lcl|NC_047564.1_prot_XP_034338597.1_32431
LOC105325209 lcl|NC_047564.1_prot_XP_034338598.1_32432
LOC105325209 lcl|NC_047564.1_prot_XP_034338599.1_32433
LOC105325209 lcl|NC_047564.1_prot_XP_034338600.1_32434
LOC105325209 lcl|NC_047564.1_prot_XP_034338601.1_32435
LOC105325198 lcl|NC_047564.1_prot_XP_011422959.2_32436
LOC117692977 lcl|NC_047564.1_prot_XP_034338603.1_32437
LOC105325191 lcl|NC_047564.1_prot_XP_011422948.2_32438
LOC117692978 lcl|NC_047564.1_prot_XP_034338604.1_32439
LOC105325179 lcl|NC_047564.1_prot_XP_011422927.2_32440
LOC105325179 lcl|NC_047564.1_prot_XP_011422934.2_32441
LOC105328182 lcl|NC_047564.1_prot_XP_034338605.1_32442
LOC105328182 lcl|NC_047564.1_prot_XP_034338606.1_32443
LOC105328182 lcl|NC_047564.1_prot_XP_034338607.1_32444
LOC105328182 lcl|NC_047564.1_prot_XP_034338608.1_32445
LOC105328183 lcl|NC_047564.1_prot_XP_011427253.2_32446
LOC105328196 lcl|NC_047564.1_prot_XP_034338611.1_32447
LOC105328196 lcl|NC_047564.1_prot_XP_034338610.1_32448
LOC105346563 lcl|NC_047564.1_prot_XP_011453490.1_32449
LOC105346564 lcl|NC_047564.1_prot_XP_011453493.2_32450
LOC105346565 lcl|NC_047564.1_prot_XP_011453494.2_32451
LOC105346565 lcl|NC_047564.1_prot_XP_019930247.2_32452
LOC117692980 lcl|NC_047564.1_prot_XP_034338613.1_32453
LOC117692416 lcl|NC_047564.1_prot_XP_034336060.1_32454
LOC117692981 lcl|NC_047564.1_prot_XP_034338614.1_32455
LOC105346568 lcl|NC_047564.1_prot_XP_034338615.1_32456
LOC105346569 lcl|NC_047564.1_prot_XP_011453498.1_32457
LOC105346570 lcl|NC_047564.1_prot_XP_011453500.2_32458
LOC105346570 lcl|NC_047564.1_prot_XP_011453502.2_32459
LOC105346572 lcl|NC_047564.1_prot_XP_034338625.1_32460
LOC105346572 lcl|NC_047564.1_prot_XP_011453506.2_32461
LOC105346572 lcl|NC_047564.1_prot_XP_034338623.1_32462
LOC105346572 lcl|NC_047564.1_prot_XP_034338622.1_32463
LOC105346572 lcl|NC_047564.1_prot_XP_011453503.2_32464
LOC105346572 lcl|NC_047564.1_prot_XP_034338621.1_32465
LOC105346572 lcl|NC_047564.1_prot_XP_034338617.1_32466
LOC105346572 lcl|NC_047564.1_prot_XP_034338618.1_32467
LOC105346572 lcl|NC_047564.1_prot_XP_034338619.1_32468
LOC105346572 lcl|NC_047564.1_prot_XP_034338620.1_32469
LOC105346573 lcl|NC_047564.1_prot_XP_011453507.3_32470
LOC105346574 lcl|NC_047564.1_prot_XP_019930245.2_32471
LOC105346574 lcl|NC_047564.1_prot_XP_019930244.2_32472
LOC105346574 lcl|NC_047564.1_prot_XP_011453510.2_32473
LOC105346575 lcl|NC_047564.1_prot_XP_034338626.1_32474
LOC105346575 lcl|NC_047564.1_prot_XP_034338627.1_32475
LOC105346575 lcl|NC_047564.1_prot_XP_034338628.1_32476
LOC105346575 lcl|NC_047564.1_prot_XP_034338629.1_32477
LOC105343489 lcl|NC_047564.1_prot_XP_011449186.2_32478
LOC105343487 lcl|NC_047564.1_prot_XP_011449185.2_32479
LOC105343486 lcl|NC_047564.1_prot_XP_034336061.1_32480
LOC105343485 lcl|NC_047564.1_prot_XP_034338631.1_32481
LOC105343485 lcl|NC_047564.1_prot_XP_034338632.1_32482
LOC105343484 lcl|NC_047564.1_prot_XP_034338633.1_32483
LOC105343483 lcl|NC_047564.1_prot_XP_011449182.2_32484
LOC105343482 lcl|NC_047564.1_prot_XP_011449181.2_32485
LOC105347171 lcl|NC_047564.1_prot_XP_034338635.1_32486
LOC105347171 lcl|NC_047564.1_prot_XP_034338636.1_32487
LOC105347171 lcl|NC_047564.1_prot_XP_034338637.1_32488
LOC105343481 lcl|NC_047564.1_prot_XP_011449180.2_32489
LOC105343480 lcl|NC_047564.1_prot_XP_011449178.2_32490
LOC105343480 lcl|NC_047564.1_prot_XP_034338638.1_32491
LOC105343479 lcl|NC_047564.1_prot_XP_011449176.2_32492
LOC105343479 lcl|NC_047564.1_prot_XP_019929002.2_32493
LOC105343479 lcl|NC_047564.1_prot_XP_019929001.2_32494
LOC105343479 lcl|NC_047564.1_prot_XP_011449177.2_32495
LOC105343490 lcl|NC_047564.1_prot_XP_034338641.1_32496
LOC105343477 lcl|NC_047564.1_prot_XP_034338639.1_32497
LOC105343477 lcl|NC_047564.1_prot_XP_011449175.2_32498
LOC105343477 lcl|NC_047564.1_prot_XP_034338640.1_32499
LOC105343476 lcl|NC_047564.1_prot_XP_011449174.2_32500
LOC105343476 lcl|NC_047564.1_prot_XP_011449173.2_32501
LOC105343475 lcl|NC_047564.1_prot_XP_011449172.2_32502
LOC109619620 lcl|NC_047564.1_prot_XP_034338642.1_32503
LOC109619620 lcl|NC_047564.1_prot_XP_019925647.2_32504
LOC117692418 lcl|NC_047564.1_prot_XP_034336062.1_32505
LOC105335075 lcl|NC_047564.1_prot_XP_034338643.1_32506
LOC105323621 lcl|NC_047564.1_prot_XP_034338644.1_32507
LOC105323621 lcl|NC_047564.1_prot_XP_034338645.1_32508
LOC117692419 lcl|NC_047564.1_prot_XP_034336063.1_32509
LOC105347829 lcl|NC_047564.1_prot_XP_011455368.2_32510
LOC105347830 lcl|NC_047564.1_prot_XP_034299200.1_32511
LOC105347831 lcl|NC_047564.1_prot_XP_019930703.2_32512
LOC105347831 lcl|NC_047564.1_prot_XP_034299201.1_32513
LOC105321821 lcl|NC_047564.1_prot_XP_034299202.1_32514
LOC105321822 lcl|NC_047564.1_prot_XP_019920255.2_32515
LOC105321822 lcl|NC_047564.1_prot_XP_019920256.2_32516
LOC105321822 lcl|NC_047564.1_prot_XP_019920257.2_32517
LOC105321822 lcl|NC_047564.1_prot_XP_011418579.2_32518
LOC105321822 lcl|NC_047564.1_prot_XP_011418580.2_32519
LOC105321822 lcl|NC_047564.1_prot_XP_034339130.1_32520
LOC105321823 lcl|NC_047564.1_prot_XP_019920259.2_32521
LOC105321823 lcl|NC_047564.1_prot_XP_034339131.1_32522
LOC105321823 lcl|NC_047564.1_prot_XP_034339132.1_32523
LOC105321824 lcl|NC_047564.1_prot_XP_011418584.2_32524
LOC105321825 lcl|NC_047564.1_prot_XP_019920241.2_32525
LOC117693096 lcl|NC_047564.1_prot_XP_034339134.1_32526
LOC117693096 lcl|NC_047564.1_prot_XP_034339135.1_32527
LOC109618652 lcl|NC_047564.1_prot_XP_034339137.1_32528
LOC109618652 lcl|NC_047564.1_prot_XP_034339136.1_32529
LOC109617849 lcl|NC_047564.1_prot_XP_034339138.1_32530
LOC109617849 lcl|NC_047564.1_prot_XP_019920243.2_32531
LOC105321827 lcl|NC_047564.1_prot_XP_034339139.1_32532
LOC105321827 lcl|NC_047564.1_prot_XP_034339140.1_32533
LOC105321828 lcl|NC_047564.1_prot_XP_011418589.2_32534
LOC105321830 lcl|NC_047564.1_prot_XP_011418593.1_32535
LOC105321830 lcl|NC_047564.1_prot_XP_034339143.1_32536
LOC105321830 lcl|NC_047564.1_prot_XP_011418591.1_32537
LOC105321830 lcl|NC_047564.1_prot_XP_011418592.1_32538
LOC105321830 lcl|NC_047564.1_prot_XP_034339142.1_32539
LOC105321831 lcl|NC_047564.1_prot_XP_011418595.2_32540
LOC105321867 lcl|NC_047564.1_prot_XP_011418646.2_32541
LOC105321832 lcl|NC_047564.1_prot_XP_011418596.2_32542
LOC105321832 lcl|NC_047564.1_prot_XP_011418599.2_32543
LOC105321832 lcl|NC_047564.1_prot_XP_011418597.2_32544
LOC105321832 lcl|NC_047564.1_prot_XP_034339057.1_32545
LOC105321832 lcl|NC_047564.1_prot_XP_011418601.2_32546
LOC105321832 lcl|NC_047564.1_prot_XP_034339059.1_32547
LOC105321832 lcl|NC_047564.1_prot_XP_011418598.2_32548
LOC105321832 lcl|NC_047564.1_prot_XP_034339058.1_32549
LOC105321832 lcl|NC_047564.1_prot_XP_011418600.2_32550
LOC105321833 lcl|NC_047564.1_prot_XP_011418602.1_32551
LOC105321833 lcl|NC_047564.1_prot_XP_011418603.1_32552
LOC105321836 lcl|NC_047564.1_prot_XP_011418604.1_32553
LOC105321837 lcl|NC_047564.1_prot_XP_011418606.2_32554
LOC105321837 lcl|NC_047564.1_prot_XP_011418605.2_32555
LOC105321837 lcl|NC_047564.1_prot_XP_034339060.1_32556
LOC105321837 lcl|NC_047564.1_prot_XP_019920251.2_32557
LOC105321838 lcl|NC_047564.1_prot_XP_019920249.2_32558
LOC105321838 lcl|NC_047564.1_prot_XP_034339061.1_32559
LOC105321838 lcl|NC_047564.1_prot_XP_011418611.2_32560
LOC105321838 lcl|NC_047564.1_prot_XP_019920250.2_32561
LOC105321839 lcl|NC_047564.1_prot_XP_011418613.1_32562
LOC105321839 lcl|NC_047564.1_prot_XP_034339062.1_32563
LOC117693082 lcl|NC_047564.1_prot_XP_034339063.1_32564
LOC117693082 lcl|NC_047564.1_prot_XP_034339064.1_32565
LOC105321840 lcl|NC_047564.1_prot_XP_034339065.1_32566
LOC117693083 lcl|NC_047564.1_prot_XP_034339067.1_32567
LOC105321841 lcl|NC_047564.1_prot_XP_011418616.1_32568
LOC105321843 lcl|NC_047564.1_prot_XP_011418617.2_32569
LOC105321844 lcl|NC_047564.1_prot_XP_034339069.1_32570
LOC105321844 lcl|NC_047564.1_prot_XP_034339081.1_32571
LOC105321844 lcl|NC_047564.1_prot_XP_034339080.1_32572
LOC105321844 lcl|NC_047564.1_prot_XP_034339068.1_32573
LOC105321844 lcl|NC_047564.1_prot_XP_034339086.1_32574
LOC105321844 lcl|NC_047564.1_prot_XP_034339078.1_32575
LOC105321844 lcl|NC_047564.1_prot_XP_034339085.1_32576
LOC105321844 lcl|NC_047564.1_prot_XP_034339076.1_32577
LOC105321844 lcl|NC_047564.1_prot_XP_034339074.1_32578
LOC105321844 lcl|NC_047564.1_prot_XP_034339088.1_32579
LOC105321844 lcl|NC_047564.1_prot_XP_034339084.1_32580
LOC105321844 lcl|NC_047564.1_prot_XP_034339083.1_32581
LOC105321844 lcl|NC_047564.1_prot_XP_034339091.1_32582
LOC105321844 lcl|NC_047564.1_prot_XP_034339087.1_32583
LOC105321844 lcl|NC_047564.1_prot_XP_034339090.1_32584
LOC105321844 lcl|NC_047564.1_prot_XP_034339073.1_32585
LOC105321844 lcl|NC_047564.1_prot_XP_034339075.1_32586
LOC105321844 lcl|NC_047564.1_prot_XP_034339079.1_32587
LOC105321844 lcl|NC_047564.1_prot_XP_034339071.1_32588
LOC105321844 lcl|NC_047564.1_prot_XP_034339089.1_32589
LOC105321844 lcl|NC_047564.1_prot_XP_034339092.1_32590
LOC105321844 lcl|NC_047564.1_prot_XP_034339072.1_32591
LOC105321844 lcl|NC_047564.1_prot_XP_034339094.1_32592
LOC105321844 lcl|NC_047564.1_prot_XP_034339093.1_32593
LOC105321844 lcl|NC_047564.1_prot_XP_034339070.1_32594
LOC105321844 lcl|NC_047564.1_prot_XP_034339082.1_32595
LOC105321845 lcl|NC_047564.1_prot_XP_034339100.1_32596
LOC105321845 lcl|NC_047564.1_prot_XP_011418621.2_32597
LOC105321845 lcl|NC_047564.1_prot_XP_034339095.1_32598
LOC105321845 lcl|NC_047564.1_prot_XP_034339096.1_32599
LOC105321845 lcl|NC_047564.1_prot_XP_034339097.1_32600
LOC105321845 lcl|NC_047564.1_prot_XP_034339098.1_32601
LOC105321845 lcl|NC_047564.1_prot_XP_034339099.1_32602
LOC105321847 lcl|NC_047564.1_prot_XP_019920247.2_32603
LOC105321848 lcl|NC_047564.1_prot_XP_034339102.1_32604
LOC117693086 lcl|NC_047564.1_prot_XP_034339104.1_32605
LOC117693086 lcl|NC_047564.1_prot_XP_034339103.1_32606
LOC105321850 lcl|NC_047564.1_prot_XP_011418626.2_32607
LOC105321850 lcl|NC_047564.1_prot_XP_011418628.2_32608
LOC105321850 lcl|NC_047564.1_prot_XP_011418629.2_32609
LOC105321852 lcl|NC_047564.1_prot_XP_034339105.1_32610
LOC105321852 lcl|NC_047564.1_prot_XP_011418630.2_32611
LOC105321853 lcl|NC_047564.1_prot_XP_034339106.1_32612
LOC105321853 lcl|NC_047564.1_prot_XP_011418631.2_32613
LOC105321855 lcl|NC_047564.1_prot_XP_011418634.2_32614
LOC105321854 lcl|NC_047564.1_prot_XP_011418633.2_32615
LOC117692420 lcl|NC_047564.1_prot_XP_034336065.1_32616
LOC105321857 lcl|NC_047564.1_prot_XP_011418635.2_32617
LOC105321858 lcl|NC_047564.1_prot_XP_011418636.2_32618
LOC105321858 lcl|NC_047564.1_prot_XP_011418638.2_32619
LOC105321858 lcl|NC_047564.1_prot_XP_034339108.1_32620
LOC105321858 lcl|NC_047564.1_prot_XP_011418637.2_32621
LOC105321858 lcl|NC_047564.1_prot_XP_034339109.1_32622
LOC105321859 lcl|NC_047564.1_prot_XP_011418640.1_32623
LOC105321860 lcl|NC_047564.1_prot_XP_034339110.1_32624
LOC105321860 lcl|NC_047564.1_prot_XP_034339111.1_32625
LOC105321860 lcl|NC_047564.1_prot_XP_034339112.1_32626
LOC105321861 lcl|NC_047564.1_prot_XP_011418643.2_32627
LOC105321862 lcl|NC_047564.1_prot_XP_011418644.2_32628
LOC105329655 lcl|NC_047564.1_prot_XP_011429289.2_32629
LOC105329658 lcl|NC_047564.1_prot_XP_011429293.2_32630
LOC105329656 lcl|NC_047564.1_prot_XP_011429290.2_32631
LOC105329656 lcl|NC_047564.1_prot_XP_011429291.2_32632
LOC105329656 lcl|NC_047564.1_prot_XP_011429292.2_32633
LOC105329659 lcl|NC_047564.1_prot_XP_011429295.2_32634
LOC105329659 lcl|NC_047564.1_prot_XP_011429294.2_32635
LOC105329659 lcl|NC_047564.1_prot_XP_019923359.2_32636
LOC105329661 lcl|NC_047564.1_prot_XP_011429296.2_32637
LOC105329662 lcl|NC_047564.1_prot_XP_011429297.2_32638
LOC105329662 lcl|NC_047564.1_prot_XP_019923358.2_32639
LOC105329662 lcl|NC_047564.1_prot_XP_011429299.2_32640
LOC105329662 lcl|NC_047564.1_prot_XP_034339116.1_32641
LOC105329662 lcl|NC_047564.1_prot_XP_011429298.2_32642
LOC105329663 lcl|NC_047564.1_prot_XP_034339120.1_32643
LOC105329663 lcl|NC_047564.1_prot_XP_011429304.2_32644
LOC105329663 lcl|NC_047564.1_prot_XP_034339121.1_32645
LOC105329663 lcl|NC_047564.1_prot_XP_019923361.2_32646
LOC105329663 lcl|NC_047564.1_prot_XP_034339117.1_32647
LOC105329663 lcl|NC_047564.1_prot_XP_034339119.1_32648
LOC105329663 lcl|NC_047564.1_prot_XP_011429307.2_32649
LOC105329663 lcl|NC_047564.1_prot_XP_034339122.1_32650
LOC105329663 lcl|NC_047564.1_prot_XP_011429308.2_32651
LOC105329664 lcl|NC_047564.1_prot_XP_011429309.2_32652
LOC117693092 lcl|NC_047564.1_prot_XP_034339123.1_32653
LOC117693092 lcl|NC_047564.1_prot_XP_034339124.1_32654
LOC117692421 lcl|NC_047564.1_prot_XP_034336066.1_32655
LOC105318539 lcl|NC_047564.1_prot_XP_034336067.1_32656
LOC105329651 lcl|NC_047564.1_prot_XP_011429279.1_32657
LOC105329652 lcl|NC_047564.1_prot_XP_011429280.2_32658
LOC105329652 lcl|NC_047564.1_prot_XP_011429281.2_32659
LOC105329652 lcl|NC_047564.1_prot_XP_011429282.2_32660
LOC105329652 lcl|NC_047564.1_prot_XP_034339125.1_32661
LOC105329680 lcl|NC_047564.1_prot_XP_011429323.3_32662
LOC105329654 lcl|NC_047564.1_prot_XP_019923357.2_32663
LOC105329654 lcl|NC_047564.1_prot_XP_011429283.2_32664
LOC105329654 lcl|NC_047564.1_prot_XP_011429286.2_32665
LOC105329654 lcl|NC_047564.1_prot_XP_011429284.2_32666
LOC105329654 lcl|NC_047564.1_prot_XP_011429285.2_32667
LOC105329654 lcl|NC_047564.1_prot_XP_011429288.2_32668
LOC105320154 lcl|NC_047564.1_prot_XP_011416264.2_32669
LOC105320153 lcl|NC_047564.1_prot_XP_011416262.2_32670
LOC105320153 lcl|NC_047564.1_prot_XP_011416263.2_32671
LOC105320151 lcl|NC_047564.1_prot_XP_011416261.1_32672
LOC105320150 lcl|NC_047564.1_prot_XP_011416259.2_32673
LOC105320150 lcl|NC_047564.1_prot_XP_011416260.2_32674
LOC105320150 lcl|NC_047564.1_prot_XP_034336411.1_32675
LOC105320149 lcl|NC_047564.1_prot_XP_034336412.1_32676
LOC105346513 lcl|NC_047564.1_prot_XP_034336068.1_32677
LOC105320148 lcl|NC_047564.1_prot_XP_034336069.1_32678
LOC117692509 lcl|NC_047564.1_prot_XP_034336413.1_32679
LOC105346507 lcl|NC_047564.1_prot_XP_011453428.2_32680
LOC105346507 lcl|NC_047564.1_prot_XP_011453427.2_32681
LOC105346506 lcl|NC_047564.1_prot_XP_011453426.2_32682
LOC105346505 lcl|NC_047564.1_prot_XP_011453425.2_32683
LOC105346504 lcl|NC_047564.1_prot_XP_019930212.2_32684
LOC105346504 lcl|NC_047564.1_prot_XP_034336414.1_32685
LOC105346503 lcl|NC_047564.1_prot_XP_011453423.2_32686
LOC105346498 lcl|NC_047564.1_prot_XP_034336462.1_32687
LOC105346498 lcl|NC_047564.1_prot_XP_034336442.1_32688
LOC105346498 lcl|NC_047564.1_prot_XP_034336464.1_32689
LOC105346498 lcl|NC_047564.1_prot_XP_034336441.1_32690
LOC105346498 lcl|NC_047564.1_prot_XP_034336425.1_32691
LOC105346498 lcl|NC_047564.1_prot_XP_034336447.1_32692
LOC105346498 lcl|NC_047564.1_prot_XP_034336445.1_32693
LOC105346498 lcl|NC_047564.1_prot_XP_034336431.1_32694
LOC105346498 lcl|NC_047564.1_prot_XP_034336420.1_32695
LOC105346498 lcl|NC_047564.1_prot_XP_034336456.1_32696
LOC105346498 lcl|NC_047564.1_prot_XP_034336450.1_32697
LOC105346498 lcl|NC_047564.1_prot_XP_034336430.1_32698
LOC105346498 lcl|NC_047564.1_prot_XP_034336429.1_32699
LOC105346498 lcl|NC_047564.1_prot_XP_034336418.1_32700
LOC105346498 lcl|NC_047564.1_prot_XP_034336444.1_32701
LOC105346498 lcl|NC_047564.1_prot_XP_034336435.1_32702
LOC105346498 lcl|NC_047564.1_prot_XP_034336434.1_32703
LOC105346498 lcl|NC_047564.1_prot_XP_034336422.1_32704
LOC105346498 lcl|NC_047564.1_prot_XP_034336416.1_32705
LOC105346498 lcl|NC_047564.1_prot_XP_034336461.1_32706
LOC105346498 lcl|NC_047564.1_prot_XP_034336455.1_32707
LOC105346498 lcl|NC_047564.1_prot_XP_034336453.1_32708
LOC105346498 lcl|NC_047564.1_prot_XP_034336460.1_32709
LOC105346498 lcl|NC_047564.1_prot_XP_034336465.1_32710
LOC105346498 lcl|NC_047564.1_prot_XP_034336457.1_32711
LOC105346498 lcl|NC_047564.1_prot_XP_034336452.1_32712
LOC105346498 lcl|NC_047564.1_prot_XP_034336451.1_32713
LOC105346498 lcl|NC_047564.1_prot_XP_034336448.1_32714
LOC105346498 lcl|NC_047564.1_prot_XP_034336446.1_32715
LOC105346498 lcl|NC_047564.1_prot_XP_034336439.1_32716
LOC105346498 lcl|NC_047564.1_prot_XP_034336424.1_32717
LOC105346498 lcl|NC_047564.1_prot_XP_034336466.1_32718
LOC105346498 lcl|NC_047564.1_prot_XP_034336463.1_32719
LOC105346498 lcl|NC_047564.1_prot_XP_034336458.1_32720
LOC105346498 lcl|NC_047564.1_prot_XP_034336454.1_32721
LOC105346498 lcl|NC_047564.1_prot_XP_034336449.1_32722
LOC105346498 lcl|NC_047564.1_prot_XP_034336440.1_32723
